"File Number","u","v","x_c","y_c","u_c","v_c","exx","eyy","exy","e1","e2","gamma","e_vonmises"
258,45.7052528402,5.94866486076,-10.4875862401,5.07326325018,1.94852756419,-0.253606240431,0.0139049734276,-0.00479751752373,0.00012738158755,0.0139113439006,-0.00480388799433,0.00684440328933,0.0166708413257
259,45.8803985518,5.93490326674,-10.4875862401,5.07326325018,1.95599445427,-0.253019547084,0.0141168536907,-0.00484697305909,0.000115186016718,0.0141228841801,-0.0048530035532,0.00610504438417,0.0169051002687
260,46.0743257255,5.95894322529,-10.4875862401,5.07326325018,1.96426204955,-0.254044440616,0.0143340511464,-0.00490517556653,0.000140741365043,0.0143410432735,-0.00491216769566,0.00733336669145,0.0171521342038
261,46.2513311654,5.97162271108,-10.4875862401,5.07326325018,1.97180822811,-0.254584991616,0.0145782654649,-0.00496979966813,0.000121987714888,0.0145842780499,-0.00497581225333,0.00628774618584,0.0174264386758
262,46.4663822275,6.02457259434,-10.4875862401,5.07326325018,1.98097638321,-0.256842376218,0.0147863484437,-0.00508794047839,0.000139815802994,0.0147928914373,-0.00509448347365,0.00708386827492,0.0177061104731
263,46.6704201153,6.04064312974,-10.4875862401,5.07326325018,1.98967502013,-0.257527499614,0.0149926089226,-0.00517794807629,0.000147785782779,0.0149983214606,-0.00518366061229,0.00732825376765,0.0179625418888
264,46.8394674055,6.04454064919,-10.4875862401,5.07326325018,1.99688192172,-0.257693653483,0.0152136551855,-0.00526357719611,0.000135511257724,0.0152195883762,-0.00526951038641,0.0066888048204,0.0182314509332
265,47.0425195304,6.05892717134,-10.4875862401,5.07326325018,2.00553853421,-0.258306996923,0.0154006576173,-0.00535282252242,0.000141594215021,0.0154067968206,-0.00535896172451,0.00679178320277,0.0184703313532
266,47.2069988344,6.10050377081,-10.4875862401,5.07326325018,2.01255068887,-0.260079507373,0.015634459175,-0.00544037433511,0.000112066640201,0.0156393213421,-0.00544523650229,0.00534348785741,0.0187495633635
267,47.3700235176,6.1149261037,-10.4875862401,5.07326325018,2.01950083932,-0.260694365244,0.0158431988212,-0.00543343144464,0.000145556868716,0.01584904374,-0.00543927637008,0.00683816593743,0.0189426973771
268,47.5679723956,6.15555128722,-10.4875862401,5.07326325018,2.02793989339,-0.262426308535,0.0160590553054,-0.00560630127978,0.000172218613904,0.0160651567965,-0.00561240277448,0.00795809267504,0.0192682408823
269,47.762597988,6.14611243992,-10.4875862401,5.07326325018,2.03623725757,-0.262023915425,0.0162942853946,-0.00564816107548,0.000156819784744,0.0162996814925,-0.0056535571661,0.00720992211981,0.0195169631731
270,47.9352806795,6.1580777755,-10.4875862401,5.07326325018,2.04359915429,-0.262534035496,0.016521067929,-0.00571870490379,0.000171527732818,0.0165261394792,-0.00572377645541,0.00775794911047,0.0197789093217
271,48.1273633423,6.17271270322,-10.4875862401,5.07326325018,2.0517881087,-0.263157956437,0.0167503355786,-0.00579594564981,0.000139946948751,0.0167554804578,-0.00580109052685,0.00623091347587,0.0200485439188
272,48.3260047226,6.18697782602,-10.4875862401,5.07326325018,2.06025666983,-0.263766096037,0.0169879254207,-0.00588124320448,0.000179482350435,0.0169935551283,-0.00588687292222,0.00789575511059,0.0203324185305
273,48.4920539916,6.19521651592,-10.4875862401,5.07326325018,2.06733575965,-0.264117352748,0.0172155846183,-0.005965856708,0.000182252977897,0.0172212658169,-0.00597153791118,0.00786917473628,0.0206055764696
274,48.6897621779,6.22101260789,-10.4875862401,5.07326325018,2.07576454904,-0.265217109634,0.0174525088738,-0.00603439385729,0.000164450514515,0.0174588941757,-0.00604077916315,0.00703784634887,0.0208773241932
275,48.8807463869,6.23136375485,-10.4875862401,5.07326325018,2.08390667788,-0.265658401656,0.0176602414235,-0.00614001941509,0.000170705270088,0.0176657446636,-0.00614552265556,0.00720825953645,0.0211448070533
276,49.0621599373,6.24456494428,-10.4875862401,5.07326325018,2.0916407827,-0.266221192647,0.017910442169,-0.00622277155755,0.000159033814969,0.017915688359,-0.00622801774854,0.00661315195413,0.0214373719848
277,49.2259658828,6.22613469039,-10.4875862401,5.07326325018,2.09862423028,-0.265435461263,0.0181518190778,-0.00629672435037,0.000180958610473,0.0181580109695,-0.00630291624364,0.00745401203818,0.0217170217296
278,49.4112716267,6.27493765413,-10.4875862401,5.07326325018,2.10652427602,-0.26751605839,0.0183853465852,-0.00637558370471,0.000173105343105,0.0183907776161,-0.00638101473159,0.00701329672242,0.0219897691659
279,49.5898491122,6.28350335334,-10.4875862401,5.07326325018,2.1141374655,-0.267881233697,0.018639866678,-0.00646690456507,0.000183841295398,0.0186456221084,-0.00647265999336,0.00735681225385,0.0222925632126
280,49.7833173823,6.2782704874,-10.4875862401,5.07326325018,2.1223855048,-0.26765814307,0.0188565581737,-0.0065535458867,0.000169516566181,0.0188618501074,-0.00655883781787,0.00670400504536,0.0225554645731
281,49.964171457,6.29598425792,-10.4875862401,5.07326325018,2.13009575206,-0.26841332054,0.0190837971748,-0.00664896946299,0.000174993683636,0.0190895081435,-0.00665468043153,0.00682929122087,0.022835852339
282,50.1307997223,6.30693360652,-10.4875862401,5.07326325018,2.13719952366,-0.268880118214,0.019305654384,-0.00672634726228,0.000219072152426,0.0193116522174,-0.00673234511095,0.00845499575851,0.023098007481
283,50.2810288937,6.29012092471,-10.4875862401,5.07326325018,2.14360416398,-0.268163362415,0.0195833919865,-0.00680383980911,0.000198041789699,0.0195892974677,-0.0068097452845,0.00750542986476,0.0234120897796
284,50.4946341884,6.31123131641,-10.4875862401,5.07326325018,2.15271067723,-0.269063340366,0.0198450304191,-0.00687472070523,0.000209609505674,0.0198506533645,-0.00688034365009,0.00786667908889,0.0237058113414
285,50.7079519847,6.34617200935,-10.4875862401,5.07326325018,2.16180495132,-0.27055295913,0.0200770362783,-0.00692100668238,0.000188546687674,0.0200822365921,-0.00692620699306,0.00701732802724,0.0239532972958
286,50.8896309207,6.37266977716,-10.4875862401,5.07326325018,2.16955038386,-0.271682619988,0.0203093843329,-0.00704479672262,0.000208869543292,0.0203151517757,-0.00705056416366,0.00765835021387,0.0242590871065
287,51.0572743494,6.37158474718,-10.4875862401,5.07326325018,2.17669743229,-0.271636354857,0.0205833014937,-0.00712480284519,0.00019299503915,0.0205888575614,-0.00713035891754,0.00701930538892,0.0245695800037
288,51.2586969202,6.39051819963,-10.4875862401,5.07326325018,2.18528457771,-0.272443534849,0.0208112342082,-0.00725469101959,0.000217193240669,0.0208167474643,-0.00726020426968,0.00775625263937,0.0248743197172
289,51.4219196655,6.3915965,-10.4875862401,5.07326325018,2.19224315484,-0.272489510876,0.0210846369414,-0.00735193627577,0.000203521421078,0.0210894686175,-0.00735676795061,0.00717246719511,0.0251961160163
290,51.589140749,6.3909130349,-10.4875862401,5.07326325018,2.19937219357,-0.272460370326,0.0213303843425,-0.00743513001751,0.000216131165056,0.0213358489746,-0.00744059464688,0.0075395843103,0.0254847747242
291,51.778274714,6.39342182376,-10.4875862401,5.07326325018,2.20743545701,-0.272567325354,0.0215893511475,-0.00753059980797,0.000210026753647,0.0215948127662,-0.00753606142718,0.00722388676249,0.0257933914968
292,51.9643983165,6.41096902489,-10.4875862401,5.07326325018,2.21537035411,-0.273315409508,0.0218528988457,-0.00764671404891,0.000206968482081,0.0218580694115,-0.00765188460798,0.00704642219392,0.0261199543192
293,52.1463626799,6.40121198978,-10.4875862401,5.07326325018,2.22312794665,-0.272899437789,0.0221187080345,-0.00771444811684,0.000205792584268,0.0221242571224,-0.00771999720168,0.00692297194342,0.0264150588749
294,52.3053885012,6.38612403311,-10.4875862401,5.07326325018,2.22990760235,-0.272256208604,0.0223752098005,-0.00779812042057,0.00022967498647,0.0223803688872,-0.00780327951375,0.00764177480146,0.0267118228969
295,52.4905006353,6.42687238339,-10.4875862401,5.07326325018,2.23779939015,-0.273993420963,0.0226199081581,-0.00791443213848,0.000241018029739,0.0226251182582,-0.00791964225012,0.00791018581126,0.0270215187776
296,52.6703873877,6.41990205813,-10.4875862401,5.07326325018,2.24546841245,-0.27369625072,0.0229119116732,-0.00802829367811,0.000248078448944,0.0229173249713,-0.00803370698564,0.00804143212423,0.0273732895295
297,52.8677347124,6.43072157134,-10.4875862401,5.07326325018,2.25388182249,-0.274157504937,0.0231429891043,-0.00810840334476,0.000249688292134,0.0231481858977,-0.00811360015045,0.00800428869175,0.0276437984589
298,53.061941079,6.44938607973,-10.4875862401,5.07326325018,2.2621613149,-0.274953218557,0.0234569701449,-0.00817164462124,0.000245715344338,0.0234625849272,-0.00817725941346,0.00777202101639,0.0279798335631
299,53.2519804673,6.46454077441,-10.4875862401,5.07326325018,2.27026315224,-0.275599309826,0.0237026857775,-0.00829901677531,0.000226146027758,0.0237073535166,-0.00830368450803,0.00708446015484,0.0282963540686
300,53.4381737103,6.49606815074,-10.4875862401,5.07326325018,2.27820103396,-0.276943392511,0.0239805226395,-0.00840389290692,0.000219750417019,0.0239849721025,-0.00840834237444,0.00680633405627,0.0286277926507
301,53.6393520503,6.48193165803,-10.4875862401,5.07326325018,2.28677776302,-0.276340711303,0.0242710874833,-0.00848820919536,0.000227560696305,0.0242757258895,-0.00849284760215,0.00694986482899,0.0289562946693
302,53.8411482621,6.5090302604,-10.4875862401,5.07326325018,2.29538082898,-0.277496000277,0.0245355245976,-0.00859097365395,0.000245697427243,0.0245405984637,-0.00859604750856,0.00742959691568,0.029274608408
303,54.0171555455,6.51657482216,-10.4875862401,5.07326325018,2.30288445131,-0.27781764096,0.0247995128614,-0.00867794092807,0.000231028632401,0.0248045143865,-0.00868294243966,0.00690887087294,0.0295799038601
304,54.1894101645,6.53556181514,-10.4875862401,5.07326325018,2.31022809415,-0.278627107916,0.0250868188927,-0.00877640126482,0.000270471122665,0.0250917190522,-0.0087813014115,0.00799809957298,0.0299149840559
305,54.3721863495,6.57623687362,-10.4875862401,5.07326325018,2.31802029967,-0.280361183356,0.0253723195115,-0.00885448478617,0.000258798392435,0.0253776860804,-0.00885985134729,0.00758616897895,0.0302344475527
306,54.5373644693,6.57738685706,-10.4875862401,5.07326325018,2.3250622507,-0.280410214672,0.0256478981246,-0.00899518092776,0.000255669359702,0.02565306899,-0.00900035180368,0.00740865251087,0.0305883424181
307,54.7198899336,6.58421917744,-10.4875862401,5.07326325018,2.33284375986,-0.280701489243,0.0259253014417,-0.00906291639254,0.00025063533555,0.0259299725618,-0.00906758749405,0.0071725576674,0.0308910841853
308,54.8943724131,6.5931452,-10.4875862401,5.07326325018,2.34028236622,-0.281082026428,0.0262125717056,-0.00917068442612,0.000270394045725,0.0262173688505,-0.00917548157156,0.00766119397367,0.0312325947062
309,55.0689376932,6.57994321465,-10.4875862401,5.07326325018,2.34772451552,-0.280519194246,0.0264811683245,-0.00928670612721,0.000276255061378,0.0264861056763,-0.00929164347936,0.0077271565819,0.0315629549886
310,55.2440486323,6.60836416747,-10.4875862401,5.07326325018,2.35518992877,-0.281730848273,0.0267400988309,-0.009381575371,0.000297392060253,0.0267459056423,-0.00938738218906,0.00824979941576,0.0318702332153
311,55.4015675881,6.60359659148,-10.4875862401,5.07326325018,2.36190535349,-0.28152759109,0.0270564189336,-0.00948769854921,0.000295626864226,0.0270619744067,-0.00949325401859,0.00808612697741,0.032236393732
312,55.6010653635,6.6394255515,-10.4875862401,5.07326325018,2.37041044254,-0.283055073429,0.0273672403042,-0.00955568611886,0.000279305516502,0.027372587334,-0.0095610331427,0.00757422933813,0.0325699574548
313,55.8036057464,6.66213955011,-10.4875862401,5.07326325018,2.37904522689,-0.284023423186,0.0276412692882,-0.00966333701337,0.000289424785634,0.0276467469356,-0.00966881465157,0.00776352908716,0.0328987280443
314,55.9903367285,6.67061689486,-10.4875862401,5.07326325018,2.38700603378,-0.284384835828,0.0279361775537,-0.00979623618165,0.000274545491836,0.0279409260233,-0.009800984645,0.00727934991524,0.0332629711163
315,56.179442223,6.66644629,-10.4875862401,5.07326325018,2.39506806958,-0.2842070322,0.0282332026025,-0.00988614741774,0.000291584820873,0.0282383607783,-0.00989130558622,0.00765657805354,0.0336003583182
316,56.3699381255,6.66906586168,-10.4875862401,5.07326325018,2.40318937269,-0.284318717201,0.0285483667222,-0.00999248388531,0.000282258534644,0.028553106261,-0.00999722342061,0.00732736161365,0.0339640613531
317,56.545455279,6.66257319243,-10.4875862401,5.07326325018,2.41067211101,-0.284041913231,0.0288240364494,-0.0100901649346,0.000305343967001,0.0288295470077,-0.0100956754962,0.0078660474717,0.0342877632715
318,56.7224381298,6.66583729033,-10.4875862401,5.07326325018,2.41821732445,-0.284181067392,0.0291150412175,-0.0102009003396,0.000302301362047,0.0291204150351,-0.0102062741597,0.00769930903323,0.0346333528155
319,56.9031731978,6.67122858041,-10.4875862401,5.07326325018,2.42592249268,-0.284410913696,0.0294221425855,-0.0103167160976,0.000309019984022,0.0294271901033,-0.0103217636187,0.00779198080953,0.0349966032369
320,57.0764605675,6.6866241299,-10.4875862401,5.07326325018,2.43331016675,-0.285067263147,0.0297180520612,-0.0104277412597,0.000293624557783,0.0297228979021,-0.0104325871092,0.00732091244428,0.0353460215448
321,57.250779602,6.68857493985,-10.4875862401,5.07326325018,2.44074181927,-0.285150439443,0.0300051283036,-0.0105309608377,0.000320534690777,0.0300107597045,-0.0105365922319,0.00790593353879,0.0356836689872
322,57.4235666662,6.69200460963,-10.4875862401,5.07326325018,2.44810814974,-0.285296644334,0.0303599571599,-0.010637274091,0.000324446212112,0.0303651615785,-0.0106424785057,0.00792196604624,0.0360828037134
323,57.6148561671,6.69182401153,-10.4875862401,5.07326325018,2.45626330822,-0.285288952348,0.0306094543839,-0.0107601655498,0.000310348803819,0.03061463398,-0.0107653451475,0.00751061269708,0.0363987749237
324,57.8028661268,6.68662676964,-10.4875862401,5.07326325018,2.46427863734,-0.285067380569,0.0309612844744,-0.0108501787624,0.000308775289694,0.0309661946989,-0.0108550889827,0.00740132838725,0.0367833812125
325,57.9716897213,6.6830727088,-10.4875862401,5.07326325018,2.4714759915,-0.284915859581,0.0312484757523,-0.0109568981071,0.00032575433905,0.0312538139775,-0.0109622363415,0.00772463763623,0.0371226551352
326,58.1609561014,6.70713022951,-10.4875862401,5.07326325018,2.47954488673,-0.285941504239,0.0315521573657,-0.0110508120903,0.000292792043484,0.0315566711691,-0.0110553258941,0.00688283204967,0.0374650334689
327,58.3594043337,6.69781944225,-10.4875862401,5.07326325018,2.48800521588,-0.285544550383,0.0318570284611,-0.011162706635,0.000311964206979,0.031861842852,-0.0111675210219,0.00724541315145,0.037823525065
328,58.5486239562,6.71770443878,-10.4875862401,5.07326325018,2.49607211294,-0.286392299047,0.032172494706,-0.0112592671671,0.000330146110649,0.0321776893619,-0.0112644618613,0.00759963452388,0.0381803919929
329,58.7257587586,6.73680204033,-10.4875862401,5.07326325018,2.50362381869,-0.287206469953,0.0324734059006,-0.0113687206597,0.000315339791941,0.0324783533636,-0.0113736681291,0.00719013353673,0.0385320349455
330,58.923470059,6.75757338242,-10.4875862401,5.07326325018,2.51205272974,-0.2880920044,0.0327906832545,-0.0114920301341,0.00033062263711,0.0327955327159,-0.0114968795816,0.00746577953868,0.038908612411
331,59.0994935884,6.78439788315,-10.4875862401,5.07326325018,2.5195570508,-0.289235594701,0.0330958025938,-0.0115714815513,0.000335597842125,0.0331008779198,-0.0115765568702,0.00752661313684,0.0392431726405
332,59.2891066244,6.7824196927,-10.4875862401,5.07326325018,2.52764071845,-0.289151270452,0.0334198741724,-0.0117080793148,0.000339828694337,0.0334248215318,-0.0117130266714,0.00753230380098,0.0396351827069
333,59.4660954606,6.79422678886,-10.4875862401,5.07326325018,2.53518619022,-0.289654643089,0.0337320991684,-0.0118141325311,0.000341045722996,0.0337370900948,-0.0118191234457,0.00749930633301,0.0399948090043
334,59.6619642858,6.81074619398,-10.4875862401,5.07326325018,2.54353656127,-0.290358898868,0.0340796327118,-0.0119297886215,0.000352413121623,0.0340845511691,-0.0119347070835,0.00766962076919,0.0403927676541
335,59.8367673156,6.80937100451,-10.4875862401,5.07326325018,2.55098885474,-0.290300268981,0.0343874793978,-0.0120270779662,0.000350515005558,0.0343924627447,-0.0120320613205,0.00757033840734,0.0407415726965
336,60.0149363038,6.81625657846,-10.4875862401,5.07326325018,2.5585846223,-0.290593820298,0.0347088329938,-0.0121585839569,0.000355514826076,0.0347139347729,-0.0121636857215,0.00759080648214,0.0411272250501
337,60.2010264429,6.81223428134,-10.4875862401,5.07326325018,2.56651811897,-0.290422328698,0.0350304345598,-0.0122885852574,0.000353807616618,0.0350356175194,-0.0122937682251,0.00747452493966,0.041512417404
338,60.3885333432,6.84975110892,-10.4875862401,5.07326325018,2.57451199578,-0.292021774768,0.0353704100821,-0.0123687407744,0.000350484208469,0.0353752689563,-0.0123735996355,0.00734266850774,0.0418768061413
339,60.556631102,6.83838417343,-10.4875862401,5.07326325018,2.5816784112,-0.291537167585,0.0356891007161,-0.0125028244438,0.000394971839745,0.0356945308767,-0.0125082545911,0.00819851085992,0.0422621120022
340,60.7597067893,6.84736676793,-10.4875862401,5.07326325018,2.59033602294,-0.291920120594,0.0359830720869,-0.0126405947157,0.000384022959127,0.0359879379025,-0.0126454605388,0.00789999254077,0.0426259493453
341,60.9315023613,6.85791939572,-10.4875862401,5.07326325018,2.59766010064,-0.292370001089,0.0363589024349,-0.0127485686976,0.000375860316454,0.036363650604,-0.012753316857,0.00765959695523,0.0430427137315
342,61.11979421,6.85842460267,-10.4875862401,5.07326325018,2.60568744651,-0.292391537733,0.0366774961997,-0.0128531257431,0.000376569766817,0.0366828127319,-0.0128584422524,0.00760966210051,0.0434064233027
343,61.2927279778,6.87293465946,-10.4875862401,5.07326325018,2.61306003546,-0.293010145073,0.037000815681,-0.0129480147388,0.000381418562843,0.0370058770407,-0.0129530760892,0.00764104536827,0.0437658689322
344,61.4838058479,6.86298635168,-10.4875862401,5.07326325018,2.62120616061,-0.292586018313,0.0373222648193,-0.0130482145979,0.000402473155377,0.0373278467276,-0.0130537964935,0.0079955265871,0.0441283357705
345,61.6670972285,6.86146260344,-10.4875862401,5.07326325018,2.62902031693,-0.29252104761,0.0376526154601,-0.0131983226891,0.000380450738785,0.0376573259773,-0.0132030331909,0.00749172190593,0.044532684746
346,61.8443338087,6.88043124578,-10.4875862401,5.07326325018,2.63657634615,-0.293329741443,0.0379798447777,-0.0132749896041,0.000395789376765,0.0379849012163,-0.0132800460293,0.00773127175625,0.0448830337564
347,62.028410238,6.88217050903,-10.4875862401,5.07326325018,2.64442397748,-0.293403894252,0.0383107642968,-0.013401780017,0.000387507105245,0.0383155383943,-0.0134065541011,0.00750265788361,0.0452714318918
348,62.211297406,6.88304616851,-10.4875862401,5.07326325018,2.65222091922,-0.293441214572,0.0386724649535,-0.0135249969011,0.000390352254274,0.0386772890696,-0.0135298210392,0.00749128986875,0.0456851918541
349,62.3960457016,6.87849578153,-10.4875862401,5.07326325018,2.66009720004,-0.293247230785,0.0389840315275,-0.0136389006259,0.000401035358559,0.0389890911215,-0.0136439602163,0.00763656392659,0.0460479657394
350,62.5771426983,6.90812260023,-10.4875862401,5.07326325018,2.66781781154,-0.294510282816,0.0393204449899,-0.0137558713743,0.000415798294543,0.0393252072525,-0.0137606336123,0.00783795500729,0.0464334273401
351,62.7615328828,6.9064722457,-10.4875862401,5.07326325018,2.67567880846,-0.294439936327,0.0396659991261,-0.0138462829598,0.000407940073208,0.0396711377096,-0.0138514215508,0.00763676366535,0.0468093005364
352,62.955971805,6.93741068429,-10.4875862401,5.07326325018,2.68396822569,-0.295758917144,0.0400118796586,-0.0139676832207,0.000425140833356,0.0400173148133,-0.013973118385,0.00787220386343,0.0472076584098
353,63.1321374607,6.94337442271,-10.4875862401,5.07326325018,2.69147859412,-0.296013172099,0.040356889549,-0.0141051837777,0.000427800675783,0.0403622890082,-0.014110583222,0.00786183683318,0.0476159117521
354,63.3030614865,6.95428110742,-10.4875862401,5.07326325018,2.69876551151,-0.296478137828,0.0406969078152,-0.0142126062662,0.000431829729714,0.0407024185339,-0.0142181169854,0.00787358548815,0.0479983025542
355,63.4777403163,6.9783718678,-10.4875862401,5.07326325018,2.70621249344,-0.297505183955,0.0410361210809,-0.0143256540915,0.000438302477386,0.0410416096542,-0.0143311426548,0.0079339173224,0.0483833805336
356,63.6687995997,6.97592753503,-10.4875862401,5.07326325018,2.71435782819,-0.297400982218,0.0414205188695,-0.0144408384024,0.000450366010321,0.0414260836727,-0.0144464032228,0.00806970999778,0.0488106604973
357,63.8277173047,6.9666307034,-10.4875862401,5.07326325018,2.72113289052,-0.297004631007,0.0417377686095,-0.0145911573904,0.000464635459333,0.0417434596393,-0.0145968484208,0.00825348433474,0.0492029271987
358,64.0140207014,7.00646580321,-10.4875862401,5.07326325018,2.72907544675,-0.298702910956,0.0420769610708,-0.0146778638496,0.000433988896027,0.042082384952,-0.0146832877149,0.00765726210388,0.0495678486636
359,64.1750057188,6.95604258911,-10.4875862401,5.07326325018,2.73593864489,-0.296553231942,0.0424377263047,-0.0148407969406,0.000449526533654,0.0424433498575,-0.0148464204818,0.00785749782113,0.0500083711885
360,64.3734959863,6.95972210646,-10.4875862401,5.07326325018,2.74440076066,-0.296710107297,0.0428396236538,-0.0149576626066,0.00044752682142,0.0428449713955,-0.0149630103504,0.00774884416356,0.0504508411088
361,64.5625466296,7.01169855364,-10.4875862401,5.07326325018,2.75246046268,-0.298925993237,0.0431760387802,-0.0150781039138,0.00044924471914,0.043181357899,-0.0150834230179,0.00772542768656,0.0508379370358
362,64.771460081,6.99561617189,-10.4875862401,5.07326325018,2.76136695954,-0.298240359791,0.0435219098158,-0.0151836100346,0.000444739116045,0.0435272278283,-0.0151889280214,0.00757798836846,0.0512222922988
363,64.962052947,6.99818426937,-10.4875862401,5.07326325018,2.76949240607,-0.298349837529,0.0438682072867,-0.0153117480557,0.000461286706666,0.0438741181612,-0.0153176589301,0.0078052244229,0.0516244161753
364,65.1422802005,7.00136886721,-10.4875862401,5.07326325018,2.77717594217,-0.298485607622,0.0442160991754,-0.0154314430768,0.000472483598835,0.044221495013,-0.0154368388963,0.0079222931692,0.0520194290311
365,65.3300144296,7.00329981792,-10.4875862401,5.07326325018,2.78517949748,-0.298567931856,0.0445658757566,-0.0155635786418,0.00047440632063,0.0445713270554,-0.0155690299543,0.00789134826328,0.0524261277626
366,65.5143308702,6.96185189968,-10.4875862401,5.07326325018,2.79303738061,-0.29680090729,0.0449402497675,-0.0156972499918,0.000501659807461,0.0449463080645,-0.0157033082994,0.008277964731,0.052857124001
367,65.690856222,7.01068993351,-10.4875862401,5.07326325018,2.80056308406,-0.298882984562,0.0452849628662,-0.0157980497538,0.000492021270181,0.0452911332145,-0.0158042201091,0.00806174135731,0.0532361540165
368,65.866898373,6.99687359908,-10.4875862401,5.07326325018,2.80806819287,-0.298293957231,0.0456371753047,-0.0159394280439,0.000496795006131,0.045643078517,-0.0159453312326,0.00808230860727,0.0536508558623
369,66.033224451,7.00511913833,-10.4875862401,5.07326325018,2.81515908413,-0.298645492056,0.045987953092,-0.0160279433897,0.00049382603183,0.0459939734629,-0.0160339637309,0.00797286701923,0.0540258081905
370,66.2227938265,7.00903831193,-10.4875862401,5.07326325018,2.82324089674,-0.298812573438,0.0463768994677,-0.0161292571056,0.00048843505448,0.046382820394,-0.0161351780212,0.00782643178364,0.0544436653277
371,66.4062606352,7.01825075916,-10.4875862401,5.07326325018,2.83106253929,-0.299205320557,0.0467298522228,-0.0162726178837,0.000506839357293,0.0467357984616,-0.016278564123,0.0080579332148,0.0548602837189
372,66.5971998869,7.02927562103,-10.4875862401,5.07326325018,2.83920274175,-0.299675348831,0.0471025130317,-0.0164114070972,0.000494745647557,0.0471083735972,-0.0164172676631,0.00779560490448,0.0552907272724
373,66.7862755529,7.03387500128,-10.4875862401,5.07326325018,2.84726350072,-0.299871418227,0.0474528287856,-0.0165292226365,0.000503965147962,0.0474587733178,-0.0165351671904,0.00788258133394,0.0556863532469
374,66.9786096013,7.04078826898,-10.4875862401,5.07326325018,2.85546317958,-0.300166157114,0.0478282257683,-0.0166589360971,0.000511786209828,0.0478342519108,-0.0166649622253,0.00793904163848,0.056112364849
375,67.1655899739,7.04889342414,-10.4875862401,5.07326325018,2.8634346184,-0.300511694247,0.0481954740688,-0.016784257296,0.000508847573455,0.0482011585185,-0.0167899417628,0.00784132542824,0.0565270105274
376,67.33286765,7.03457732964,-10.4875862401,5.07326325018,2.87056608046,-0.299901369822,0.0485536493243,-0.0169059556141,0.000521047749235,0.0485596037526,-0.0169119100463,0.00796320026122,0.0569320138239
377,67.5120817484,7.01415095538,-10.4875862401,5.07326325018,2.87820641942,-0.299030539746,0.0489275813845,-0.0170063296121,0.000515758212874,0.0489334497829,-0.0170121980211,0.00782913039941,0.0573344643283
378,67.6848344268,7.02293216524,-10.4875862401,5.07326325018,2.88557129007,-0.299404904299,0.0493168561279,-0.0171524599485,0.000522623403526,0.0493224043943,-0.0171580081998,0.00786708227821,0.0577832346984
379,67.8667852065,7.01645083637,-10.4875862401,5.07326325018,2.89332829742,-0.299128584851,0.0496733162192,-0.0172642377837,0.000534203420934,0.0496792792395,-0.0172702008224,0.00798248940368,0.0581791649683
380,68.0592248285,7.03188041247,-10.4875862401,5.07326325018,2.90153247133,-0.299786386312,0.0500736796416,-0.0173583922561,0.000539857026815,0.050079752768,-0.0173644653832,0.00801136772891,0.0585998112618
381,68.2357548279,7.04385206796,-10.4875862401,5.07326325018,2.90905838093,-0.300296771768,0.0504396592368,-0.0174921654694,0.000551615235289,0.0504457475544,-0.0174982537952,0.00812556365313,0.059019183539
382,68.4309179129,7.03242846629,-10.4875862401,5.07326325018,2.91737866098,-0.299809759473,0.0508155194702,-0.0176122104761,0.000561053426297,0.0508220386936,-0.0176187297049,0.00820166958392,0.0594376644113
383,68.6163359871,7.05255764732,-10.4875862401,5.07326325018,2.92528350585,-0.300667912066,0.0512057756646,-0.0177318785606,0.000580483789169,0.05121233845,-0.0177384413538,0.00843045559909,0.0598671934398
384,68.8117299171,7.06716706446,-10.4875862401,5.07326325018,2.93361362011,-0.301290754118,0.0515993835922,-0.0178921528647,0.000562851360553,0.0516055763971,-0.0178983456582,0.00810641714184,0.0603290030644
385,68.9868522543,7.08783733941,-10.4875862401,5.07326325018,2.94107951596,-0.302171970178,0.0519456077018,-0.0180194103951,0.000571136579957,0.0519519373903,-0.0180257400728,0.00817112536718,0.0607256069303
386,69.1714074848,7.07536420672,-10.4875862401,5.07326325018,2.94894755947,-0.301640215559,0.0523316349305,-0.0181389431651,0.00057795060517,0.0523380018623,-0.0181453100991,0.00820292372184,0.0611508789018
387,69.3537025415,7.08043308374,-10.4875862401,5.07326325018,2.95671924252,-0.301856316497,0.0527171879951,-0.0182425032051,0.000570680670508,0.0527236207188,-0.0182489359386,0.00804700203368,0.0615641479805
388,69.5282910486,7.10923890781,-10.4875862401,5.07326325018,2.96416240082,-0.303084369461,0.0531268306041,-0.0183897995461,0.000589433125128,0.05313371709,-0.0183966860448,0.00824996942307,0.0620308885514
389,69.7096696614,7.0952871822,-10.4875862401,5.07326325018,2.97189501669,-0.302489578905,0.0534804042666,-0.0185012146601,0.000578781585173,0.053486970722,-0.0185077811347,0.0080454704974,0.0624207015582
390,69.9004604109,7.09055208197,-10.4875862401,5.07326325018,2.98002888058,-0.302287706515,0.05389259681,-0.0186162830654,0.00057905475716,0.0538989623915,-0.0186226486429,0.00799512421257,0.0628642598091
391,70.0695070862,7.08275941812,-10.4875862401,5.07326325018,2.987235758,-0.301955492263,0.0542588058934,-0.0187799997851,0.000574636377124,0.0542650514191,-0.0187862453107,0.00787749830713,0.0633035298488
